#TYPE System.Diagnostics.Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__NounName,Name,Handles,VM,WS,PM,NPM,Path,Company,CPU,FileVersion,ProductVersion,Description,Product,BasePriority,ExitCode,HasExited,ExitTime,Handle,SafeHandle,HandleCount,Id,MachineName,MainWindowHandle,MainWindowTitle,MainModule,MaxWorkingSet,MinWorkingSet,Modules,NonpagedSystemMemorySize,NonpagedSystemMemorySize64,PagedMemorySize,PagedMemorySize64,PagedSystemMemorySize,PagedSystemMemorySize64,PeakPagedMemorySize,PeakPagedMemorySize64,PeakWorkingSet,PeakWorkingSet64,PeakVirtualMemorySize,PeakVirtualMemorySize64,PriorityBoostEnabled,PriorityClass,PrivateMemorySize,PrivateMemorySize64,PrivilegedProcessorTime,ProcessName,ProcessorAffinity,Responding,SessionId,StartInfo,StartTime,SynchronizingObject,Threads,TotalProcessorTime,UserProcessorTime,VirtualMemorySize,VirtualMemorySize64,EnableRaisingEvents,StandardInput,StandardOutput,StandardError,WorkingSet,WorkingSet64,Site,Container
Process,plugin-nm-server,180,93204480,8290304,3481600,13808,C:\Program Files (x86)\Kaspersky Lab\Kaspersky Internet Security 15.0.2\plugin-nm-server.exe,Kaspersky Lab ZAO,1.1875,4.5.1.379,4.5.1.379,Kaspersky Native Messaging Server for plugins,Plugins PDK,8,,FALSE,,4720,Microsoft.Win32.SafeHandles.SafeProcessHandle,180,5516,.,0,,System.Diagnostics.ProcessModule (plugin-nm-server.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,13808,13808,3481600,3481600,160520,160520,25235456,25235456,31662080,31662080,111058944,111058944,TRUE,Normal,3481600,3481600,00:00.5,plugin-nm-server,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 10:18,,System.Diagnostics.ProcessThreadCollection,00:01.2,00:00.7,93204480,93204480,FALSE,,,,8290304,8290304,,
Process,postgres,344,198107136,17952768,3059712,11248,,,,,,,,8,,,,,,344,3524,.,0,,,,,,11248,11248,3059712,3059712,397544,397544,3244032,3244032,18939904,18939904,223330304,223330304,,,3059712,3059712,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,198107136,198107136,FALSE,,,,17952768,17952768,,
Process,postgres,297,196149248,5189632,2461696,7312,,,,,,,,8,,,,,,297,3872,.,0,,,,,,7312,7312,2461696,2461696,97560,97560,2572288,2572288,6135808,6135808,208756736,208756736,,,2461696,2461696,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,196149248,196149248,FALSE,,,,5189632,5189632,,
Process,postgres,294,191946752,5873664,2781184,7040,,,,,,,,8,,,,,,294,4792,.,0,,,,,,7040,7040,2781184,2781184,387272,387272,2859008,2859008,6692864,6692864,204554240,204554240,,,2781184,2781184,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,191946752,191946752,FALSE,,,,5873664,5873664,,
Process,postgres,294,191946752,6873088,2756608,7040,,,,,,,,8,,,,,,294,4848,.,0,,,,,,7040,7040,2756608,2756608,387256,387256,2809856,2809856,7725056,7725056,200351744,200351744,,,2756608,2756608,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,191946752,191946752,FALSE,,,,6873088,6873088,,
Process,postgres,294,191946752,5787648,2772992,7040,,,,,,,,8,,,,,,294,4876,.,0,,,,,,7040,7040,2772992,2772992,387272,387272,2830336,2830336,6643712,6643712,200351744,200351744,,,2772992,2772992,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,191946752,191946752,FALSE,,,,5787648,5787648,,
Process,postgres,295,191946752,6393856,3108864,7040,,,,,,,,8,,,,,,295,4900,.,0,,,,,,7040,7040,3108864,3108864,387352,387352,3145728,3145728,7294976,7294976,200351744,200351744,,,3108864,3108864,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,191946752,191946752,FALSE,,,,6393856,6393856,,
Process,postgres,296,191946752,5435392,2396160,7040,,,,,,,,8,,,,,,296,4916,.,0,,,,,,7040,7040,2396160,2396160,97560,97560,2453504,2453504,6230016,6230016,200351744,200351744,,,2396160,2396160,,postgres,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,191946752,191946752,FALSE,,,,5435392,5435392,,
Process,powershell,914,2.20E+12,140005376,345845760,63768,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Microsoft Corporation,78.4375,10.0.10240.16384 (th1.150709-1700),10.0.10240.16384,Windows PowerShell,Microsoft? Windows? Operating System,8,,FALSE,,5460,Microsoft.Win32.SafeHandles.SafeProcessHandle,914,13144,.,7931782,Windows PowerShell,System.Diagnostics.ProcessModule (powershell.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,63768,63768,345845760,345845760,590304,590304,426926080,426926080,428785664,428785664,1028059136,2.20E+12,TRUE,Normal,345845760,345845760,00:19.8,powershell,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 14:58,,System.Diagnostics.ProcessThreadCollection,01:18.4,00:58.6,1008467968,2.20E+12,FALSE,,,,140005376,140005376,,
Process,PresentationFontCache,194,543887360,19058688,29446144,25832,,,,,,,,8,,,,,,194,2280,.,0,,,,,,25832,25832,29446144,29446144,251176,251176,31899648,31899648,26013696,26013696,585261056,585261056,,,29446144,29446144,,PresentationFontCache,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,543887360,543887360,FALSE,,,,19058688,19058688,,
Process,RAVBg64,254,112766976,13729792,5423104,14056,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,Realtek Semiconductor,0.125,"1, 0, 0, 220","1, 0, 0, 220",HD Audio Background Process,HD Audio Background Process,8,,FALSE,,4648,Microsoft.Win32.SafeHandles.SafeProcessHandle,254,316,.,0,,System.Diagnostics.ProcessModule (RAVBg64.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,14056,14056,5423104,5423104,219344,219344,5795840,5795840,14749696,14749696,128012288,128012288,TRUE,Normal,5423104,5423104,00:00.1,RAVBg64,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:50,,System.Diagnostics.ProcessThreadCollection,00:00.1,00:00.0,112766976,112766976,FALSE,,,,13729792,13729792,,
Process,RAVBg64,253,112766976,13705216,5439488,14056,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,Realtek Semiconductor,0.109375,"1, 0, 0, 220","1, 0, 0, 220",HD Audio Background Process,HD Audio Background Process,8,,FALSE,,4880,Microsoft.Win32.SafeHandles.SafeProcessHandle,253,2888,.,0,,System.Diagnostics.ProcessModule (RAVBg64.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,14056,14056,5439488,5439488,219344,219344,5750784,5750784,14770176,14770176,123072512,123072512,TRUE,Normal,5439488,5439488,00:00.1,RAVBg64,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:50,,System.Diagnostics.ProcessThreadCollection,00:00.1,00:00.0,112766976,112766976,FALSE,,,,13705216,13705216,,
Process,RAVBg64,261,113258496,14254080,5570560,14320,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,Realtek Semiconductor,0.125,"1, 0, 0, 220","1, 0, 0, 220",HD Audio Background Process,HD Audio Background Process,8,,FALSE,,4732,Microsoft.Win32.SafeHandles.SafeProcessHandle,261,4760,.,0,,System.Diagnostics.ProcessModule (RAVBg64.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,14320,14320,5570560,5570560,220512,220512,5828608,5828608,15405056,15405056,123564032,123564032,TRUE,Normal,5570560,5570560,00:00.1,RAVBg64,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:50,,System.Diagnostics.ProcessThreadCollection,00:00.1,00:00.0,113258496,113258496,FALSE,,,,14254080,14254080,,
Process,RAVCpl64,314,123502592,13811712,3805184,14808,C:\Program Files\Realtek\Audio\HDA\RAVCpl64.exe,Realtek Semiconductor,0.203125,"1, 0, 0, 967","1, 0, 0, 967",Realtek HD Audio Manager,Realtek HD Audio Manager,8,,FALSE,,5864,Microsoft.Win32.SafeHandles.SafeProcessHandle,314,5456,.,0,,System.Diagnostics.ProcessModule (RAVCpl64.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,14808,14808,3805184,3805184,240576,240576,5120000,5120000,15142912,15142912,139796480,139796480,TRUE,Normal,3805184,3805184,00:00.2,RAVCpl64,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:50,,System.Diagnostics.ProcessThreadCollection,00:00.2,00:00.0,123502592,123502592,FALSE,,,,13811712,13811712,,
Process,RTFTrack,174,140124160,9654272,14700544,13040,C:\Windows\RTFTrack.exe,Realtek semiconductor,0.09375,2.3.0.0,2.3.0.0,RTFTrack,RTFTrack,8,,FALSE,,2648,Microsoft.Win32.SafeHandles.SafeProcessHandle,174,1556,.,0,,System.Diagnostics.ProcessModule (RTFTrack.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,13040,13040,14700544,14700544,242664,242664,14807040,14807040,10858496,10858496,151588864,151588864,TRUE,Normal,14700544,14700544,00:00.1,RTFTrack,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:50,,System.Diagnostics.ProcessThreadCollection,00:00.1,00:00.0,140124160,140124160,FALSE,,,,9654272,9654272,,
Process,RuntimeBroker,519,2.20E+12,34168832,16719872,32824,C:\Windows\System32\RuntimeBroker.exe,Microsoft Corporation,12.390625,10.0.10240.16384 (th1.150709-1700),10.0.10240.16384,Runtime Broker,Microsoft? Windows? Operating System,8,,FALSE,,5884,Microsoft.Win32.SafeHandles.SafeProcessHandle,519,5736,.,0,,System.Diagnostics.ProcessModule (RuntimeBroker.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,32824,32824,16719872,16719872,435480,435480,59547648,59547648,80412672,80412672,307253248,2.20E+12,TRUE,Normal,16719872,16719872,00:04.5,RuntimeBroker,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:49,,System.Diagnostics.ProcessThreadCollection,00:12.4,00:07.9,237461504,2.20E+12,FALSE,,,,34168832,34168832,,
Process,SearchIndexer,807,2.20E+12,33226752,42201088,76248,,,,,,,,8,,,,,,807,5748,.,0,,,,,,76248,76248,42201088,42201088,241680,241680,144805888,144805888,151326720,151326720,474886144,2.20E+12,,,42201088,42201088,,SearchIndexer,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,461410304,2.20E+12,FALSE,,,,33226752,33226752,,
Process,SearchUI,953,34822778880,60375040,52785152,67896,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe,Microsoft Corporation,3.109375,10.0.10240.16515 (th1.150916-2039),10.0.10240.16515,Search and Cortana application,Microsoft? Windows? Operating System,8,,FALSE,,5640,Microsoft.Win32.SafeHandles.SafeProcessHandle,953,3576,.,0,,System.Diagnostics.ProcessModule (SearchUI.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,67896,67896,52785152,52785152,667040,667040,77312000,77312000,125087744,125087744,519000064,34878738432,TRUE,Normal,52785152,52785152,00:01.1,SearchUI,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:49,,System.Diagnostics.ProcessThreadCollection,00:03.1,00:02.0,463040512,34822778880,FALSE,,,,60375040,60375040,,
Process,ServiceHostApp,255,259579904,7204864,82661376,35008,C:\Users\RohiniSwetha\AppData\Local\SweetLabs App Platform\Engine\ServiceHostApp.exe,Pokki,21.640625,0.269.7.800,0.269.7.800,Service Host App,Service Host App,8,,FALSE,,5084,Microsoft.Win32.SafeHandles.SafeProcessHandle,255,3012,.,0,,System.Diagnostics.ProcessModule (ServiceHostApp.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,35008,35008,82661376,82661376,318536,318536,89968640,89968640,95797248,95797248,288940032,288940032,TRUE,Normal,82661376,82661376,00:02.0,ServiceHostApp,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:53,,System.Diagnostics.ProcessThreadCollection,00:21.6,00:19.6,259579904,259579904,FALSE,,,,7204864,7204864,,
Process,ServiceHostApp,1238,358432768,14831616,46784512,66696,C:\Users\RohiniSwetha\AppData\Local\SweetLabs App Platform\Engine\ServiceHostApp.exe,Pokki,19.4375,0.269.7.800,0.269.7.800,Service Host App,Service Host App,6,,FALSE,,5364,Microsoft.Win32.SafeHandles.SafeProcessHandle,1238,7312,.,66670,,System.Diagnostics.ProcessModule (ServiceHostApp.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,66696,66696,46784512,46784512,593808,593808,61202432,61202432,82792448,82792448,434044928,434044928,TRUE,BelowNormal,46784512,46784512,00:08.8,ServiceHostApp,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:51,,System.Diagnostics.ProcessThreadCollection,00:19.4,00:10.6,358432768,358432768,FALSE,,,,14831616,14831616,,
Process,ServiceHostAppUpdater,362,144883712,6336512,5144576,18712,C:\Users\RohiniSwetha\AppData\Local\SweetLabs App Platform\Engine\ServiceHostAppUpdater.exe,Pokki,1.515625,"1, 0, 0, 0","1, 0, 0, 0",Service Host App Updater,Service Host App Updater,6,,FALSE,,6040,Microsoft.Win32.SafeHandles.SafeProcessHandle,362,3760,.,0,,System.Diagnostics.ProcessModule (ServiceHostAppUpdater.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,18712,18712,5144576,5144576,283496,283496,6111232,6111232,17424384,17424384,170364928,170364928,TRUE,BelowNormal,5144576,5144576,00:00.7,ServiceHostAppUpdater,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:48,,System.Diagnostics.ProcessThreadCollection,00:01.5,00:00.8,144883712,144883712,FALSE,,,,6336512,6336512,,
Process,services,323,2.20E+12,6336512,3084288,9496,,,,,,,,9,,,,,,323,792,.,0,,,,,,9496,9496,3084288,3084288,122168,122168,4276224,4276224,7704576,7704576,44167168,2.20E+12,,,3084288,3084288,,services,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,19226624,2.20E+12,FALSE,,,,6336512,6336512,,
Process,ServiceStartMenuIndexer,543,239984640,8970240,17346560,36096,C:\Users\RohiniSwetha\AppData\Local\SweetLabs App Platform\Engine\ServiceStartMenuIndexer.exe,Pokki,52.40625,"1, 0, 0, 0","1, 0, 0, 0",Start Menu Service,Start Menu Service,6,,FALSE,,4724,Microsoft.Win32.SafeHandles.SafeProcessHandle,543,6120,.,0,,System.Diagnostics.ProcessModule (ServiceStartMenuIndexer.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,36096,36096,17346560,17346560,512568,512568,17776640,17776640,34152448,34152448,385650688,385650688,TRUE,BelowNormal,17346560,17346560,00:37.9,ServiceStartMenuIndexer,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:54,,System.Diagnostics.ProcessThreadCollection,00:52.4,00:14.5,239984640,239984640,FALSE,,,,8970240,8970240,,
Process,SettingSyncHost,406,2.20E+12,8253440,8708096,18056,C:\WINDOWS\system32\SettingSyncHost.exe,Microsoft Corporation,3.265625,10.0.10240.16515 (th1.150916-2039),10.0.10240.16515,Host Process for Setting Synchronization,Microsoft? Windows? Operating System,6,,FALSE,,4712,Microsoft.Win32.SafeHandles.SafeProcessHandle,406,2580,.,0,,System.Diagnostics.ProcessModule (SettingSyncHost.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,18056,18056,8708096,8708096,243200,243200,11067392,11067392,31100928,31100928,758284288,2.20E+12,TRUE,BelowNormal,8708096,8708096,00:02.0,SettingSyncHost,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:52,,System.Diagnostics.ProcessThreadCollection,00:03.3,00:01.3,124260352,2.20E+12,FALSE,,,,8253440,8253440,,
Process,ShellExperienceHost,843,389365760,49029120,29949952,41928,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,Microsoft Corporation,4.9375,10.0.10240.16515 (th1.150916-2039),10.0.10240.16515,Windows Shell Experience Host,Microsoft? Windows? Operating System,8,,FALSE,,6020,Microsoft.Win32.SafeHandles.SafeProcessHandle,843,5464,.,0,,System.Diagnostics.ProcessModule (ShellExperienceHost.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,41928,41928,29949952,29949952,645472,645472,34709504,34709504,79216640,79216640,413401088,413401088,TRUE,Normal,29949952,29949952,00:01.5,ShellExperienceHost,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:49,,System.Diagnostics.ProcessThreadCollection,00:04.9,00:03.5,389365760,389365760,FALSE,,,,49029120,49029120,,
Process,sihost,401,2.20E+12,22618112,5328896,16720,C:\WINDOWS\system32\sihost.exe,Microsoft Corporation,5.71875,10.0.10240.16384 (th1.150709-1700),10.0.10240.16384,Shell Infrastructure Host,Microsoft? Windows? Operating System,8,,FALSE,,5324,Microsoft.Win32.SafeHandles.SafeProcessHandle,401,2736,.,0,,System.Diagnostics.ProcessModule (sihost.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,16720,16720,5328896,5328896,207560,207560,5414912,5414912,24309760,24309760,112582656,2.20E+12,TRUE,Normal,5328896,5328896,00:02.8,sihost,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:48,,System.Diagnostics.ProcessThreadCollection,00:05.7,00:02.9,106561536,2.20E+12,FALSE,,,,22618112,22618112,,
Process,SkypeC2CAutoUpdateSvc,161,65388544,8441856,1736704,10296,,,,,,,,8,,,,,,161,2360,.,0,,,,,,10296,10296,1736704,1736704,131760,131760,2568192,2568192,9457664,9457664,77570048,77570048,,,1736704,1736704,,SkypeC2CAutoUpdateSvc,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,65388544,65388544,FALSE,,,,8441856,8441856,,
Process,SkypeC2CPNRSvc,127,38092800,5570560,1941504,63800,,,,,,,,8,,,,,,127,2532,.,0,,,,,,63800,63800,1941504,1941504,60376,60376,2236416,2236416,6754304,6754304,43384832,43384832,,,1941504,1941504,,SkypeC2CPNRSvc,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,38092800,38092800,FALSE,,,,5570560,5570560,,
Process,smss,49,2.20E+12,983040,352256,2680,,,,,,,,11,,,,,,49,424,.,0,,,,,,2680,2680,352256,352256,12624,12624,434176,434176,1245184,1245184,26607616,2.20E+12,,,352256,352256,,smss,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,4448256,2.20E+12,FALSE,,,,983040,983040,,
Process,spoolsv,382,2.20E+12,13029376,5353472,22568,,,,,,,,8,,,,,,382,1972,.,0,,,,,,22568,22568,5353472,5353472,123592,123592,6197248,6197248,16396288,16396288,62201856,2.20E+12,,,5353472,5353472,,spoolsv,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,59142144,2.20E+12,FALSE,,,,13029376,13029376,,
Process,ssh-agent,111,428589056,3862528,4358144,7712,C:\Users\RohiniSwetha\AppData\Local\GitHub\PortableGit_c7e0cbde92ba565cb218a521411d0e854079a28c\usr\bin\ssh-agent.exe,,0.03125,,,,,8,,FALSE,,3532,Microsoft.Win32.SafeHandles.SafeProcessHandle,111,5716,.,0,,System.Diagnostics.ProcessModule (ssh-agent.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,7712,7712,4358144,4358144,63568,63568,4575232,4575232,5791744,5791744,435740672,435740672,TRUE,Normal,4358144,4358144,0:00:00,ssh-agent,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 10:44,,System.Diagnostics.ProcessThreadCollection,00:00.0,00:00.0,428589056,428589056,FALSE,,,,3862528,3862528,,
Process,svchost,698,2.20E+12,9248768,4009984,15776,,,,,,,,8,,,,,,698,308,.,0,,,,,,15776,15776,4009984,4009984,99888,99888,4616192,4616192,9830400,9830400,40005632,2.20E+12,,,4009984,4009984,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,33341440,2.20E+12,FALSE,,,,9248768,9248768,,
Process,svchost,639,2.20E+12,18788352,6467584,23728,,,,,,,,8,,,,,,639,972,.,0,,,,,,23728,23728,6467584,6467584,326120,326120,7516160,7516160,20144128,20144128,95559680,2.20E+12,,,6467584,6467584,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,68120576,2.20E+12,FALSE,,,,18788352,18788352,,
Process,svchost,2123,2.20E+12,52416512,27136000,84008,,,,,,,,8,,,,,,2123,1032,.,0,,,,,,84008,84008,27136000,27136000,496384,496384,73908224,73908224,115228672,115228672,902664192,2.20E+12,,,27136000,27136000,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,263925760,2.20E+12,FALSE,,,,52416512,52416512,,
Process,svchost,807,2.20E+12,22167552,9379840,48000,,,,,,,,8,,,,,,807,1040,.,0,,,,,,48000,48000,9379840,9379840,232784,232784,21721088,21721088,33714176,33714176,1458163712,2.20E+12,,,9379840,9379840,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,1271713792,2.20E+12,FALSE,,,,22167552,22167552,,
Process,svchost,879,2.20E+12,164483072,165019648,48400,,,,,,,,8,,,,,,879,1080,.,0,,,,,,48400,48400,165019648,165019648,286600,286600,282333184,282333184,298659840,298659840,336330752,2.20E+12,,,165019648,165019648,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,230469632,2.20E+12,FALSE,,,,164483072,164483072,,
Process,svchost,295,2.20E+12,10465280,2838528,18952,,,,,,,,8,,,,,,295,1412,.,0,,,,,,18952,18952,2838528,2838528,101304,101304,3305472,3305472,11182080,11182080,62214144,2.20E+12,,,2838528,2838528,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,48480256,2.20E+12,FALSE,,,,10465280,10465280,,
Process,svchost,763,2.20E+12,28868608,9375744,45712,,,,,,,,8,,,,,,763,1420,.,0,,,,,,45712,45712,9375744,9375744,253816,253816,14077952,14077952,34656256,34656256,180506624,2.20E+12,,,9375744,9375744,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,140103680,2.20E+12,FALSE,,,,28868608,28868608,,
Process,svchost,875,2.20E+12,24530944,15613952,36952,,,,,,,,8,,,,,,875,1432,.,0,,,,,,36952,36952,15613952,15613952,232824,232824,19193856,19193856,31289344,31289344,147148800,2.20E+12,,,15613952,15613952,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,139980800,2.20E+12,FALSE,,,,24530944,24530944,,
Process,svchost,536,2.20E+12,23957504,19750912,45216,,,,,,,,8,,,,,,536,1996,.,0,,,,,,45216,45216,19750912,19750912,141704,141704,85245952,85245952,83382272,83382272,745381888,2.20E+12,,,19750912,19750912,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,133550080,2.20E+12,FALSE,,,,23957504,23957504,,
Process,svchost,116,2.20E+12,6647808,1302528,9056,,,,,,,,8,,,,,,116,2160,.,0,,,,,,9056,9056,1302528,1302528,48432,48432,2666496,2666496,8437760,8437760,30343168,2.20E+12,,,1302528,1302528,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,26243072,2.20E+12,FALSE,,,,6647808,6647808,,
Process,svchost,459,2.20E+12,23891968,7360512,23760,,,,,,,,8,,,,,,459,2216,.,0,,,,,,23760,23760,7360512,7360512,292056,292056,8327168,8327168,25149440,25149440,156725248,2.20E+12,,,7360512,7360512,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,150605824,2.20E+12,FALSE,,,,23891968,23891968,,
Process,svchost,156,2.20E+12,11407360,4079616,11008,,,,,,,,8,,,,,,156,2724,.,0,,,,,,11008,11008,4079616,4079616,98240,98240,7266304,7266304,17653760,17653760,68661248,2.20E+12,,,4079616,4079616,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,58314752,2.20E+12,FALSE,,,,11407360,11407360,,
Process,svchost,155,2.20E+12,8282112,1814528,11000,,,,,,,,8,,,,,,155,2728,.,0,,,,,,11000,11000,1814528,1814528,75496,75496,2269184,2269184,9265152,9265152,47316992,2.20E+12,,,1814528,1814528,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,41492480,2.20E+12,FALSE,,,,8282112,8282112,,
Process,svchost,188,2.20E+12,16445440,4378624,21120,,,,,,,,8,,,,,,188,2844,.,0,,,,,,21120,21120,4378624,4378624,114680,114680,7122944,7122944,20492288,20492288,708358144,2.20E+12,,,4378624,4378624,,svchost,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,668622848,2.20E+12,FALSE,,,,16445440,16445440,,
Process,svchost,483,2.20E+12,22052864,5664768,28240,C:\WINDOWS\system32\svchost.exe,Microsoft Corporation,0.65625,10.0.10240.16384 (th1.150709-1700),10.0.10240.16384,Host Process for Windows Services,Microsoft? Windows? Operating System,8,,FALSE,,4796,Microsoft.Win32.SafeHandles.SafeProcessHandle,483,6888,.,0,,System.Diagnostics.ProcessModule (svchost.exe),1413120,204800,System.Diagnostics.ProcessModuleCollection,28240,28240,5664768,5664768,207928,207928,7786496,7786496,30380032,30380032,1328381952,2.20E+12,TRUE,Normal,5664768,5664768,00:00.3,svchost,15,TRUE,1,System.Diagnostics.ProcessStartInfo,12/7/2015 9:50,,System.Diagnostics.ProcessThreadCollection,00:00.7,00:00.3,1312468992,2.20E+12,FALSE,,,,22052864,22052864,,
Process,System,1493,1063641088,853889024,3289088,0,,,,,,,,8,,,,,,1493,4,.,0,,,,,,0,0,3289088,3289088,0,0,3428352,3428352,1277644800,1277644800,1407311872,1407311872,,,3289088,3289088,,System,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,1063641088,1063641088,FALSE,,,,853889024,853889024,,
Process,SystemAgentService,179,62844928,9744384,2228224,11880,,,,,,,,8,,,,,,179,2420,.,0,,,,,,11880,11880,2228224,2228224,121192,121192,2789376,2789376,11083776,11083776,78053376,78053376,,,2228224,2228224,,SystemAgentService,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,62844928,62844928,FALSE,,,,9744384,9744384,,
Process,taskeng,116,2.20E+12,6537216,1343488,8200,,,,,,,,6,,,,,,116,3328,.,0,,,,,,8200,8200,1343488,1343488,58120,58120,1470464,1470464,7147520,7147520,36376576,2.20E+12,,,1343488,1343488,,taskeng,,TRUE,0,System.Diagnostics.ProcessStartInfo,,,System.Diagnostics.ProcessThreadCollection,,,30937088,2.20E+12,FALSE,,,,6537216,6537216,,
